sw,lw,pre,u10,vpd,lh,mean_2m_air_temperature,total_precipitation
316.186,317.038,98.794,1.842,22.244,23.6034,294.9883728027344,4.284083843231201e-08
313.341,319.626,98.55,2.267,21.814,23.6099,296.5867614746094,0.0
227.062,326.21,98.833,1.671,10.717,12.0652,294.0640563964844,2.9461458325386047e-05
306.656,318.678,99.223,2.23,15.071,19.558,291.9263000488281,8.381903171539309e-08
305.011,327.622,99.05,1.902,26.174,23.2553,296.6039733886719,0.0
301.98,348.759,98.808,2.377,39.835,23.7753,300.6047668457031,4.284083843231201e-08
284.795,372.821,98.696,2.08,41.794,16.2714,303.1940002441406,0.0
295.431,349.803,98.837,2.097,23.448,20.771,300.62646484375,0.0
301.317,317.831,98.521,2.219,15.276,17.9812,295.9723815917969,0.0
223.868,312.406,98.542,3.07,8.05,9.44711,292.05352783203125,0.0004654563963413
279.179,317.31,98.708,1.852,9.81,15.003,290.61279296875,7.306970655918121e-05
288.088,309.078,99.023,1.822,12.07,17.0628,292.1278076171875,0.0
288.701,323.439,99.19,2.09,16.824,19.3454,293.5013427734375,0.0
282.211,335.059,98.915,2.15,25.526,16.0681,296.7076416015625,0.0
285.147,341.095,98.827,2.204,33.417,24.0871,300.0985412597656,0.0
284.004,338.243,99.031,1.856,29.499,23.1349,300.3069152832031,0.0
285.429,321.113,98.917,2.057,26.429,21.1469,298.57147216796875,0.0
283.184,320.567,98.583,2.357,22.753,11.0103,297.673095703125,0.0
281.146,319.543,98.417,1.762,26.044,19.0875,298.0552062988281,0.0
276.478,320.063,98.494,2.926,16.726,15.7416,297.3106689453125,0.0
117.672,352.036,98.785,3.211,6.505,3.73618,292.5022888183594,0.0001509822905063
269.106,318.23,99.125,1.918,8.759,13.9872,289.99884033203125,0.0
271.297,315.012,99.206,1.951,15.614,17.2851,292.8750305175781,4.284083843231201e-08
267.677,322.779,99.144,2.43,21.729,12.7786,295.15753173828125,0.0
263.697,328.164,99.044,2.055,20.319,13.5764,296.4584045410156,0.0
214.654,316.589,99.071,1.503,11.884,11.7461,294.47869873046875,0.0
261.783,308.087,99.146,1.771,14.645,13.1226,292.8182373046875,0.0
259.543,312.603,99.217,1.885,16.016,13.6186,293.9906005859375,0.0
252.485,323.392,99.075,1.881,15.717,13.0835,294.10186767578125,0.0
224.793,338.596,98.925,2.188,7.944,6.87408,294.6251220703125,1.449696719646454e-05
224.602,338.109,99.054,1.838,6.423,10.1023,294.0474548339844,3.2240524888038635e-05
174.12,332.93,99.052,1.569,5.967,8.45831,292.75250244140625,0.0004077963531017
249.089,312.339,98.742,2.047,10.865,17.1017,293.1252136230469,4.190951585769653e-08
236.937,307.815,98.427,2.194,9.36,9.23621,293.4524841308594,0.0
238.432,308.996,98.687,2.013,7.693,6.79996,290.83843994140625,0.0
237.16,307.097,99.158,2.252,11.989,12.432,291.5373840332031,0.0
243.352,311.342,99.404,2.438,20.086,14.4385,294.10791015625,0.0
236.22,320.859,99.237,2.338,27.829,15.879,296.0763244628906,1.862645149230957e-09
239.21,318.321,98.994,2.686,30.513,15.4676,297.601806640625,4.190951585769653e-08
230.421,328.205,98.871,2.386,32.927,12.971,297.3288879394531,0.0
226.01,346.064,98.773,2.432,36.931,13.6352,299.2846984863281,0.0
222.784,345.166,98.481,2.072,35.35,10.8405,300.8572998046875,0.0
219.587,339.123,98.585,2.047,26.357,12.9119,299.0680236816406,0.0
218.203,336.171,99.077,1.55,16.05,3.13089,296.1702575683594,1.862645149230957e-09
212.603,349.667,99.006,1.564,20.954,10.7219,296.0838623046875,4.284083843231201e-08
155.373,367.29,99.029,1.735,10.16,4.67093,295.4029846191406,0.004293518140912
184.228,352.465,99.0,2.117,6.37,6.33816,289.9056701660156,0.0155443092808127
106.829,331.809,99.019,1.748,5.401,9.54896,289.7977905273437,0.000274658203125
191.232,321.445,99.313,1.835,8.446,8.31792,290.2058410644531,0.0001012347638607
194.433,344.842,99.781,1.441,7.855,5.99902,290.3699035644531,0.000192729756236
200.857,306.367,99.865,1.865,10.752,7.23428,290.4022827148437,8.568167686462402e-08
199.967,314.195,99.906,2.344,13.631,7.34879,292.04248046875,0.0
197.623,328.146,99.471,1.994,16.395,6.39424,293.69537353515625,0.0
193.605,336.688,99.135,2.096,17.688,4.91994,296.0920715332031,0.0
197.15,334.396,99.36,1.885,21.488,9.71081,297.1535949707031,0.0
194.852,333.744,99.442,2.229,23.648,9.33061,295.921142578125,0.0
191.352,327.662,99.429,2.37,27.171,11.0977,296.5292663574219,0.0
189.476,320.641,99.256,2.249,25.619,11.6045,297.0875549316406,0.0
158.868,325.046,99.279,2.326,19.493,10.3313,294.98956298828125,0.0
33.702,347.765,99.383,1.475,5.457,18.2733,290.7548828125,0.0014576911926269
148.981,330.819,99.315,1.283,3.639,27.5572,288.0672912597656,9.780377149581908e-05
177.783,316.575,99.054,2.051,7.531,15.0452,289.133056640625,0.0
167.466,317.789,99.131,2.005,8.816,12.2244,291.2887878417969,0.0
156.196,327.795,99.423,1.671,5.396,12.1445,289.3982849121094,1.043081283569336e-06
133.13,329.531,99.321,1.752,4.35,13.4122,289.1365051269531,0.0001835525035858
39.285,362.843,99.454,2.446,2.875,38.0761,287.8662414550781,0.0048196911811828
17.151,371.879,99.152,5.492,1.721,25.1963,288.8302917480469,0.0767178162932396
166.484,300.386,99.498,1.957,4.604,41.1739,287.96099853515625,0.0097709186375141
178.541,263.588,99.515,2.965,6.888,24.4387,286.0514221191406,1.862645149230957e-09
139.144,267.711,99.54,2.092,9.062,23.8144,283.9951477050781,4.284083843231201e-08
159.327,283.025,99.31,1.98,11.208,13.5821,289.1214294433594,0.0002400018274784
96.914,316.536,99.058,1.842,5.142,20.129,288.876220703125,0.0
52.309,342.782,99.338,2.572,2.605,33.8235,287.22833251953125,0.0031113028526306
158.665,305.057,99.94,1.99,6.684,23.5309,287.5000915527344,6.077811121940613e-06
158.801,300.395,100.285,2.039,7.575,25.3098,287.2367553710937,0.0
156.867,303.751,100.017,2.099,7.776,27.5059,288.5013122558594,0.0
147.95,314.003,99.635,1.912,9.759,21.815,289.8269348144531,0.0
145.059,328.877,99.246,1.805,13.612,23.4158,290.60650634765625,0.0
130.024,326.576,98.888,1.803,12.006,32.3074,292.6203918457031,0.0
142.607,311.666,99.121,1.781,6.703,23.8563,290.4955444335937,4.461035132408142e-07
16.978,352.759,99.335,3.043,1.409,13.3673,287.498046875,0.0203618332743644
149.755,301.037,99.537,2.126,3.231,23.9315,284.4944152832031,0.0053265634924173
134.162,295.931,99.515,2.161,4.815,29.8255,281.7295837402344,0.0001718401908874
114.26,305.341,99.431,2.496,3.687,19.1617,284.5950622558594,0.00495345890522
142.035,255.078,100.215,2.581,6.953,27.8486,283.9276733398437,4.4703483581542975e-08
117.579,273.185,100.525,2.161,6.168,18.259,282.72003173828125,4.0978193283081055e-08
126.822,280.483,100.06,1.678,4.85,13.9787,283.90869140625,0.0
129.498,298.826,99.6,1.883,5.605,15.765,286.18951416015625,0.0
134.381,293.304,99.431,1.98,6.932,16.5219,289.4820556640625,1.862645149230957e-09
135.383,276.102,99.337,2.447,6.458,20.0853,287.2548828125,4.284083843231201e-08
130.943,265.56,99.45,2.158,6.41,18.6702,284.82489013671875,0.0
127.551,268.528,99.34,1.949,5.208,14.7199,285.62359619140625,6.277114152908325e-07
17.543,326.582,98.846,2.063,1.319,3.83663,284.39306640625,0.0005123578011989
74.613,326.433,98.44,4.209,2.14,12.853,281.3193664550781,0.0171287711709737
45.886,316.878,99.022,3.65,1.428,9.01643,281.05401611328125,0.0217638928443193
56.297,325.345,99.45,2.817,1.749,11.8994,281.8135070800781,0.0081945080310106
31.645,319.141,100.123,3.532,1.462,7.71622,282.4262390136719,0.0259951669722795
118.829,233.878,99.725,2.107,2.858,19.3745,276.692138671875,6.231572479009628e-05
121.974,242.831,98.908,2.305,2.605,17.0517,276.48687744140625,0.0
112.255,261.299,100.579,1.222,2.906,16.0486,277.0660705566406,0.0
21.194,314.316,100.179,3.044,1.027,6.12742,280.5115051269531,0.0162625536322593
67.995,259.189,99.471,2.093,1.03,5.97393,279.2392272949219,0.0021791188046336
117.507,243.914,99.335,2.102,2.34,18.6948,275.8780822753906,0.0
85.885,285.864,99.2,1.232,3.543,12.6867,277.4242248535156,0.0
121.613,264.768,99.965,1.148,3.579,17.7929,279.4587707519531,0.0
31.431,315.043,99.76,1.531,2.172,4.30767,280.6059875488281,1.3938173651695251e-05
32.775,332.224,99.737,1.379,0.68,4.72639,283.7327880859375,0.0014240145683288
58.636,342.691,99.199,2.378,3.259,13.5414,285.4110412597656,0.0004878407344222
83.299,332.046,98.947,3.099,3.854,24.1869,286.7318725585937,0.0031110355630517
104.203,316.903,99.968,3.142,4.23,24.1301,286.94122314453125,0.021565867587924
111.168,285.87,100.131,1.733,3.407,19.0934,283.5643310546875,9.816139936447144e-07
23.23,339.265,99.691,1.847,1.495,5.82197,284.4510498046875,0.0023981314152479
58.872,349.048,99.736,1.107,1.913,14.7343,286.5938415527344,0.0123667297884821
67.991,365.974,99.879,1.459,2.605,15.286,287.75128173828125,0.0081105791032314
105.615,322.933,99.973,1.217,1.829,15.0235,287.74151611328125,0.0001471433788537
91.0,287.408,99.483,1.561,1.979,20.7674,285.7435607910156,0.0001141522079706
40.017,296.132,99.019,1.036,1.794,9.44768,284.5395202636719,6.0364603996276855e-05
15.376,348.811,98.781,2.305,0.836,6.35265,284.9230041503906,0.0108581278473138
87.608,288.93,98.279,1.587,1.716,41.5094,282.2344665527344,0.0074615459889173
110.38,251.917,98.065,1.216,1.265,36.0083,278.1110534667969,0.0
25.454,348.096,98.071,3.656,0.349,29.2144,280.3292541503906,0.0119435582309961
23.776,361.527,98.388,4.683,0.859,5.64438,284.98736572265625,0.0404209569096565
18.858,349.788,98.202,4.332,1.171,16.402,286.1373291015625,0.0506432801485061
59.105,327.874,98.998,3.398,3.235,44.5915,282.60089111328125,0.0094695584848523
51.491,316.821,99.554,4.038,4.173,25.6134,282.3804016113281,0.0018064258620142
21.085,344.914,98.925,1.831,2.534,39.0825,284.9718322753906,0.0103164259344339
72.572,315.308,98.99,1.27,3.032,48.6099,283.0736694335937,0.0003840336576104
55.257,263.103,99.958,2.385,2.347,40.5128,282.6460266113281,0.0
10.558,313.186,99.704,4.587,2.031,21.7533,284.7395324707031,0.0041925553232431
75.175,317.701,98.225,1.915,3.704,41.5109,283.43798828125,0.0206289496272802
67.301,285.35,98.475,1.818,2.426,22.5967,282.95758056640625,0.0018000081181526
21.496,339.135,98.871,2.446,2.02,23.7719,282.8592224121094,0.0059735095128417
19.877,300.343,99.237,4.632,2.294,14.6625,283.1187438964844,0.0338201746344566
76.205,241.869,99.146,2.778,2.473,10.3778,277.8563537597656,0.0
70.23,257.309,98.998,1.789,3.411,9.9352,275.7865600585937,0.0
35.465,328.84,99.533,4.308,2.564,12.0616,279.5752258300781,0.0071335090324282
21.608,328.665,99.871,3.019,2.359,12.7744,282.10418701171875,0.0309842955321073
60.131,269.37,99.513,1.227,0.858,14.9963,281.1859436035156,0.0007388237863779
124.497,247.975,99.513,1.304,1.832,19.4046,279.1312866210937,0.0
124.432,252.761,99.692,1.979,1.3,17.9796,278.47711181640625,0.0
32.174,249.946,99.706,1.092,0.247,7.65508,278.5332946777344,0.0
31.336,258.948,99.263,1.156,0.332,7.3489,277.7274169921875,0.0
25.601,256.109,99.135,0.682,0.689,4.86265,276.9687805175781,2.4139881134033203e-06
17.923,232.616,99.306,1.272,0.701,5.16249,276.6157531738281,8.374452590942383e-06
97.309,244.902,99.565,1.843,1.263,13.9755,275.1611022949219,0.0
41.922,326.466,99.642,2.184,2.276,7.01191,277.8963928222656,0.000294541940093
111.09,310.697,100.004,1.506,2.268,13.8584,282.2962646484375,0.0027089100331068
34.724,317.864,100.079,0.957,1.506,2.24964,281.4736328125,0.0080948323011398
96.502,287.905,100.042,1.978,1.401,13.179,283.4723205566406,0.0001800302416086
111.665,287.503,99.842,1.832,1.09,14.6919,283.1474304199219,0.0
21.596,309.225,99.708,1.57,0.755,0.902506,284.12646484375,1.3317912817001345e-06
28.897,288.985,99.56,2.203,0.528,2.81362,284.83953857421875,3.0836090445518494e-05
70.236,266.529,99.242,2.133,1.225,11.1307,282.9986267089844,1.6141682863235474e-05
79.234,260.537,99.052,2.49,0.979,7.36824,282.9359130859375,0.0
131.154,256.277,99.4,1.945,2.338,12.521,283.05926513671875,0.0
135.154,272.134,99.185,1.729,3.708,19.0775,281.5146789550781,0.0
129.242,270.581,98.871,1.616,2.878,14.5146,282.7866516113281,0.0
118.028,256.996,99.288,2.26,3.484,8.55315,283.1383972167969,0.0
131.094,281.086,99.29,1.654,3.446,15.1849,282.0338134765625,0.0
136.031,275.149,99.233,1.645,2.652,7.4696,282.4985046386719,0.0
146.12,270.547,99.44,1.468,0.977,13.9846,283.83990478515625,0.0
139.656,268.955,99.648,1.385,1.22,15.5289,282.2189636230469,0.0
118.059,256.518,99.265,1.099,0.466,20.7965,281.2910461425781,6.761401891708374e-07
62.962,272.426,99.127,1.508,0.807,9.78727,281.06085205078125,6.900355219841003e-05
42.431,310.916,99.094,2.396,0.795,19.8006,282.1795349121094,0.0170742664486169
105.935,262.335,99.565,1.87,0.819,25.7182,279.8274230957031,2.022460103034973e-05
134.418,245.356,99.348,2.865,5.377,30.295,282.1513977050781,4.284083843231201e-08
154.258,231.38,99.871,2.159,3.889,16.5839,281.3050231933594,0.0
146.107,255.652,100.233,2.104,3.809,14.179,279.6538391113281,0.0
128.305,273.411,99.971,1.953,3.576,17.532,281.5417785644531,0.0
137.622,287.06,99.548,3.429,7.304,21.8391,283.7936706542969,0.0
154.531,285.519,99.537,2.518,6.521,22.4327,289.50830078125,0.0
159.754,272.227,99.346,1.77,6.256,20.4356,286.5089416503906,0.0
172.428,241.458,98.883,4.413,6.576,23.4332,284.7449645996094,0.0
169.557,238.586,99.448,2.042,5.115,23.3649,282.3667297363281,0.0
170.158,245.667,99.44,2.128,5.726,21.1891,280.7261047363281,0.0
165.693,258.6,99.612,1.9,6.179,25.3164,281.3139343261719,0.0
176.081,267.031,99.679,1.955,8.433,29.9689,284.4974670410156,1.862645149230957e-09
165.267,256.464,99.123,1.579,7.784,26.9786,283.7455749511719,4.4703483581542975e-08
45.551,316.533,99.242,4.126,4.535,6.84134,284.50164794921875,0.0032857507467269
71.579,330.34,98.952,4.601,5.652,12.1286,286.0602111816406,0.0046317856758832
124.42,325.801,98.431,4.398,2.539,30.3777,283.8795166015625,0.0287743005901575
19.514,324.588,98.581,5.093,2.115,7.05062,279.3467712402344,0.0242256894707679
30.405,327.725,98.267,1.984,0.589,20.8547,280.3017883300781,0.0304239392280578
150.402,303.056,98.183,2.913,2.195,32.537,279.5570983886719,0.023710086941719
175.447,271.282,99.112,1.527,2.592,33.4572,278.9498596191406,0.0005169510841369
145.136,273.873,98.942,1.77,2.734,28.5595,280.4392395019531,4.722177982330322e-05
195.899,253.28,99.142,1.85,3.999,34.6559,279.7876892089844,0.0
179.887,273.082,99.15,1.419,3.231,29.5984,280.6954650878906,0.0
67.958,320.998,99.402,2.664,2.055,30.0036,280.8918762207031,0.001935351639986
101.837,313.478,98.39,4.224,2.062,41.6037,280.8152770996094,0.0343301258981227
199.681,236.618,98.41,1.986,2.994,38.5364,276.61724853515625,8.475035429000854e-08
210.044,240.187,99.092,2.399,3.8,37.4021,277.2637023925781,0.0
211.754,260.286,99.598,2.284,5.113,38.8128,279.82891845703125,0.0
185.379,270.09,99.229,2.474,6.925,40.2585,280.8355407714844,0.0
86.162,348.272,99.104,4.888,3.598,31.1487,285.6093444824219,0.0087129827588796
199.892,318.591,99.675,1.785,5.126,58.5023,285.8757019042969,0.0132843609899282
172.337,282.45,99.806,1.533,6.973,39.045,283.8662414550781,0.0
159.24,327.795,99.556,1.436,8.188,33.1683,285.8113708496094,0.0
47.551,358.29,98.696,2.429,1.686,43.0768,287.0373840332031,0.0087532810866832
175.729,306.818,98.954,2.642,3.258,56.8034,285.3318786621094,0.0184904709458351
193.584,297.757,99.683,1.298,3.381,45.7706,284.1087951660156,2.318061888217926e-05
125.721,312.563,99.783,1.201,3.721,22.7479,286.103759765625,3.822147846221924e-06
87.848,308.063,99.567,1.377,3.214,21.517,285.6951599121094,0.0039580091834068
206.781,285.495,99.398,1.24,3.747,46.6828,285.0345153808594,0.0003432091325521
222.892,285.381,99.454,1.864,5.589,48.2951,283.7553405761719,0.0
74.565,339.393,99.61,3.076,5.171,33.5243,285.95123291015625,0.0005311341956257
165.656,357.571,99.742,2.017,3.07,59.8856,288.2973022460937,0.0160829555243253
54.544,358.724,99.419,2.092,2.148,34.0866,287.286865234375,0.0111236535012722
141.236,322.029,99.544,1.652,3.402,51.2958,286.3754577636719,0.0367103144526481
233.449,260.444,99.558,1.716,5.676,53.2177,283.0721130371094,1.350603997707367e-05
34.891,317.569,98.969,4.295,3.646,39.0401,283.7339782714844,0.0136985592544078
67.147,330.063,98.356,6.537,2.756,34.0467,280.3159484863281,0.0138739738613367
39.418,330.404,97.49,4.619,1.51,24.8243,282.0977478027344,0.0335392244160175
121.31,313.402,98.408,3.744,1.869,39.3621,281.49884033203125,0.0099492222070693
234.298,303.854,99.046,3.472,5.167,61.5804,282.5453186035156,0.0019833333790302
54.245,336.159,98.381,4.563,2.229,31.4225,283.8686828613281,0.0175671689212322
26.653,329.556,98.271,5.505,1.44,23.3208,281.6354675292969,0.031510055065155
115.478,321.346,98.817,3.069,2.371,43.6494,281.9556579589844,0.0142387934029102
66.986,339.885,98.629,3.89,1.156,24.4553,282.64794921875,0.0235934238880872
154.867,326.812,99.023,1.996,3.061,58.3512,282.61297607421875,0.0018827524036169
241.045,298.585,99.258,1.846,3.955,49.0023,284.8324584960937,0.0015050135552883
244.268,305.78,99.508,2.347,6.612,50.3748,285.5557556152344,0.0
234.029,319.511,99.502,2.183,8.585,17.0782,289.2259216308594,0.0
269.553,315.798,99.133,1.91,8.534,45.3415,290.4870300292969,0.0
259.936,313.975,98.356,1.954,9.758,35.1467,291.8323059082031,0.0
141.327,339.895,98.329,1.89,7.319,38.6911,292.2909851074219,0.0
283.664,292.291,99.015,2.666,8.438,55.2293,286.8520812988281,1.862645149230957e-09
274.159,297.076,99.252,1.991,8.736,52.5552,286.8111267089844,4.284083843231201e-08
231.995,310.72,98.806,2.039,7.238,59.3813,289.6998596191406,0.0
279.779,283.9,98.86,2.575,6.44,71.13,288.6419982910156,0.0
228.773,311.283,98.423,2.899,3.755,82.6828,284.6903381347656,0.0057347156107425
217.619,275.735,98.235,1.991,3.981,87.4009,280.0459899902344,0.0019575208425521
275.799,272.523,98.875,2.131,5.75,74.1762,282.2164001464844,4.550814628601074e-05
287.674,276.175,99.854,2.004,5.556,86.8034,284.1541748046875,4.0978193283081055e-08
264.442,286.262,99.721,1.895,4.652,71.4538,285.6641845703125,0.0
286.017,277.326,99.185,1.904,4.901,75.5655,285.9336853027344,1.2619420886039734e-05
174.242,303.606,99.619,2.128,3.896,45.1475,284.0874328613281,0.0015912596136331
279.726,266.24,100.106,1.688,6.907,84.1255,283.6722106933594,6.263330578804016e-05
256.975,310.217,99.779,1.776,7.71,73.5228,286.7817687988281,0.0
278.669,318.354,99.165,1.924,6.815,81.306,289.8332824707031,0.0
264.264,336.462,98.81,2.513,4.66,74.3339,290.5573425292969,1.490861177444458e-05
162.148,365.525,98.885,1.705,2.752,49.9104,289.4748229980469,0.0020745936781167
147.511,342.66,98.929,1.081,3.413,52.9897,289.2317810058594,0.0015796702355146
207.356,342.672,98.885,2.109,7.03,73.869,289.2809143066406,0.002482708543539
230.666,324.674,99.125,1.864,5.152,76.4124,288.0630187988281,0.007087830454111
219.736,318.723,98.973,2.1,4.942,70.8103,287.1131896972656,0.0001127589493989
195.601,339.467,98.756,1.351,6.13,62.9333,286.3475646972656,6.167031824588776e-05
199.611,351.557,99.052,2.094,4.693,70.2298,287.90008544921875,0.003869904205203
233.764,338.683,99.454,2.705,4.934,87.1264,287.5820007324219,0.0010843630880117
326.93,276.322,99.44,2.401,7.452,93.9359,286.6797790527344,3.055855631828308e-05
316.153,290.473,99.398,2.086,8.606,104.306,287.4864501953125,0.0
317.209,288.439,99.431,2.596,7.587,110.027,288.8897399902344,0.0
